16 Bit ADC acqisition competed 30.12.1899 at 0:00:00

Multichannel modes: 8 Channels;
Time resolution = 0,04 ms.;
Triger position = 2,56 ms.;
Samples before = 64 smpl.;  Samples after = 8128 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;
6 column: VI,  mV;
7 column: VCX, mV;
8 column: VCY, mV;
9 column: VCZ, mV;

0,04; 	 0.000; 	-0.334; 	-3.111; 	 1.353; 	104.344; 	-3.811; 	-0.915; 	 0.152; 
0,08; 	 0.000; 	-0.439; 	-2.792; 	 1.573; 	104.648; 	-1.524; 	 0.000; 	 1.524; 
0,12; 	 0.000; 	-0.126; 	-3.111; 	 1.958; 	104.648; 	-1.067; 	 1.067; 	 1.982; 
0,16; 	 0.000; 	-0.230; 	-2.686; 	 1.683; 	105.106; 	 0.305; 	 1.829; 	 2.515; 
0,2; 	 0.000; 	-0.960; 	-2.474; 	 1.353; 	104.344; 	 0.152; 	 2.439; 	 3.659; 
0,24; 	 0.000; 	-0.543; 	-3.004; 	 2.123; 	104.953; 	 2.744; 	 3.811; 	 4.649; 
0,28; 	 0.000; 	-0.647; 	-2.898; 	 1.573; 	104.801; 	 3.963; 	 5.488; 	 6.174; 
0,32; 	 0.000; 	-0.022; 	-2.686; 	 1.683; 	104.801; 	 3.354; 	 6.402; 	 6.021; 
0,36; 	 0.000; 	-0.230; 	-2.261; 	 1.134; 	104.191; 	 4.878; 	 6.707; 	 6.402; 
0,4; 	 0.000; 	-0.439; 	-2.898; 	 1.573; 	105.411; 	 7.317; 	 6.707; 	 8.003; 
0,44; 	 0.000; 	-0.126; 	-1.730; 	 1.463; 	104.648; 	 6.860; 	 8.384; 	 9.299; 
0,48; 	 0.000; 	-0.230; 	-2.686; 	 1.573; 	103.886; 	 8.079; 	 7.622; 	 8.232; 
0,52; 	 0.000; 	-1.065; 	-2.686; 	 1.353; 	104.801; 	 9.756; 	 9.451; 	10.061; 
0,56; 	 0.000; 	-0.230; 	-2.474; 	 1.024; 	104.191; 	 8.537; 	 9.146; 	10.747; 
0,6; 	 0.000; 	-0.752; 	-2.792; 	 1.903; 	105.106; 	10.061; 	11.280; 	10.976; 
0,64; 	 0.000; 	-0.230; 	-2.686; 	 1.683; 	104.953; 	11.128; 	10.823; 	12.805; 
0,68; 	 0.000; 	-0.439; 	-3.642; 	 1.134; 	104.648; 	11.280; 	10.671; 	13.415; 
0,72; 	 0.000; 	-0.126; 	-2.474; 	 0.694; 	103.734; 	11.738; 	11.280; 	12.881; 
0,76; 	 0.000; 	-0.334; 	-2.898; 	 1.134; 	104.496; 	13.110; 	11.280; 	13.796; 
0,8; 	 0.000; 	-0.230; 	-2.898; 	 0.254; 	104.496; 	14.329; 	14.329; 	15.168; 
0,84; 	 0.000; 	-1.065; 	-3.323; 	 1.793; 	105.106; 	15.549; 	15.244; 	15.854; 
0,88; 	 0.000; 	-0.856; 	-2.898; 	 1.573; 	104.496; 	14.863; 	11.585; 	14.329; 
0,92; 	 0.000; 	-0.543; 	-2.580; 	 1.243; 	104.953; 	15.625; 	14.253; 	15.625; 
0,96; 	 0.000; 	-1.273; 	-3.748; 	 2.672; 	106.020; 	18.521; 	16.158; 	17.378; 
1; 	 0.000; 	-1.273; 	-3.111; 	 2.342; 	105.258; 	16.844; 	15.091; 	17.607; 
1,04; 	 0.000; 	-1.273; 	-3.429; 	 2.672; 	105.411; 	18.369; 	15.701; 	18.216; 
1,08; 	 0.000; 	-1.273; 	-4.066; 	 2.232; 	105.258; 	20.046; 	16.463; 	18.826; 
1,12; 	 0.000; 	-1.065; 	-3.323; 	 2.232; 	106.020; 	18.978; 	16.692; 	18.597; 
1,16; 	 0.000; 	-1.273; 	-3.323; 	 2.562; 	104.801; 	18.521; 	16.082; 	17.683; 
1,2; 	 0.000; 	-1.482; 	-2.898; 	 1.793; 	104.801; 	18.826; 	15.777; 	16.997; 
1,24; 	 0.000; 	-1.273; 	-1.943; 	 2.232; 	104.801; 	18.674; 	16.692; 	17.911; 
1,28; 	 0.000; 	-1.065; 	-3.323; 	 2.287; 	105.411; 	19.436; 	17.607; 	18.216; 
1,32; 	 0.000; 	-1.482; 	-2.474; 	 2.232; 	104.648; 	19.283; 	16.692; 	17.378; 
1,36; 	 0.000; 	-0.908; 	-2.474; 	 2.452; 	105.411; 	19.131; 	17.302; 	19.207; 
1,4; 	 0.000; 	-0.856; 	-3.535; 	 1.573; 	104.801; 	19.131; 	16.539; 	18.140; 
1,44; 	 0.000; 	-1.482; 	-2.686; 	 1.793; 	104.953; 	18.521; 	15.472; 	17.683; 
1,48; 	 0.000; 	-0.856; 	-3.748; 	 1.793; 	105.106; 	18.826; 	16.387; 	19.207; 
1,52; 	 0.000; 	-1.273; 	-2.792; 	 1.573; 	104.953; 	20.046; 	16.844; 	18.064; 
1,56; 	 0.000; 	-1.690; 	-2.261; 	 1.463; 	103.886; 	17.149; 	15.625; 	16.692; 
1,6; 	 0.000; 	-1.065; 	-3.429; 	 2.672; 	104.953; 	18.064; 	16.844; 	17.454; 
1,64; 	 0.000; 	-1.273; 	-2.898; 	 1.628; 	105.182; 	17.911; 	16.692; 	16.692; 
1,68; 	 0.000; 	-1.273; 	-2.474; 	 1.628; 	104.648; 	16.387; 	15.091; 	15.091; 
1,72; 	 0.000; 	-0.230; 	-2.898; 	 1.793; 	104.191; 	16.539; 	14.939; 	15.777; 
1,76; 	 0.000; 	-1.378; 	-4.173; 	 1.903; 	106.020; 	16.768; 	16.768; 	18.216; 
1,8; 	 0.000; 	-1.065; 	-3.323; 	 2.013; 	106.020; 	16.692; 	15.854; 	16.006; 
1,84; 	 0.000; 	-0.022; 	-2.898; 	 1.793; 	104.648; 	14.634; 	14.329; 	16.082; 
1,88; 	 0.000; 	-1.273; 	-3.960; 	 2.068; 	105.411; 	16.311; 	15.549; 	16.539; 
1,92; 	 0.000; 	-0.439; 	-1.836; 	 1.793; 	105.106; 	14.329; 	13.567; 	14.939; 
1,96; 	 0.000; 	-0.230; 	-2.261; 	 0.914; 	104.496; 	13.262; 	12.652; 	14.024; 
2; 	 0.000; 	-0.647; 	-2.792; 	 1.134; 	103.886; 	11.280; 	12.500; 	12.957; 
2,04; 	 0.000; 	 0.083; 	-2.898; 	 1.353; 	104.344; 	11.585; 	11.890; 	11.357; 
2,08; 	 0.000; 	 0.396; 	-2.686; 	 0.694; 	105.106; 	10.671; 	10.366; 	12.347; 
2,12; 	 0.000; 	 0.813; 	-2.686; 	 1.134; 	105.106; 	10.671; 	10.671; 	12.500; 
2,16; 	 0.000; 	 0.083; 	-2.155; 	 0.145; 	104.344; 	 8.994; 	 9.451; 	10.823; 
