16 Bit ADC acqisition competed 30.12.1899 at 0:00:00

Multichannel modes: 8 Channels;
Time resolution = 0,04 ms.;
Triger position = 2,56 ms.;
Samples before = 64 smpl.;  Samples after = 8128 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;
6 column: VI,  mV;
7 column: VCX, mV;
8 column: VCY, mV;
9 column: VCZ, mV;

0,04; 	 0.000; 	 0.187; 	-3.323; 	 1.134; 	104.801; 	11.052; 	12.195; 	12.043; 
0,08; 	 0.000; 	-0.126; 	-3.004; 	 1.024; 	104.039; 	11.738; 	 9.299; 	11.661; 
0,12; 	 0.000; 	-0.439; 	-3.323; 	 1.573; 	105.106; 	11.890; 	13.110; 	14.024; 
0,16; 	 0.000; 	 0.291; 	-2.686; 	 1.024; 	104.191; 	12.805; 	11.890; 	11.966; 
0,2; 	 0.000; 	-0.439; 	-3.429; 	 1.573; 	104.801; 	13.719; 	16.082; 	13.796; 
0,24; 	 0.000; 	 0.083; 	-2.580; 	 1.243; 	104.344; 	14.482; 	14.024; 	14.710; 
0,28; 	 0.000; 	-1.899; 	-3.960; 	 2.672; 	106.935; 	16.158; 	15.396; 	15.549; 
0,32; 	 0.000; 	-0.230; 	-2.686; 	 1.353; 	104.648; 	14.558; 	14.558; 	14.939; 
0,36; 	 0.000; 	-0.543; 	-3.217; 	 1.518; 	104.648; 	16.235; 	15.091; 	15.930; 
0,4; 	 0.000; 	-1.795; 	-4.173; 	 2.232; 	105.715; 	17.607; 	16.997; 	16.692; 
0,44; 	 0.000; 	-0.752; 	-3.642; 	 1.463; 	105.258; 	17.759; 	16.844; 	16.616; 
0,48; 	 0.000; 	-0.543; 	-3.429; 	 1.683; 	104.953; 	17.759; 	16.387; 	17.225; 
0,52; 	 0.000; 	-1.378; 	-3.748; 	 2.013; 	105.563; 	17.683; 	18.216; 	16.692; 
0,56; 	 0.000; 	-1.169; 	-3.642; 	 3.112; 	105.106; 	18.521; 	14.939; 	17.607; 
0,6; 	 0.000; 	-1.586; 	-3.854; 	 2.782; 	106.173; 	19.893; 	17.911; 	18.674; 
0,64; 	 0.000; 	-1.273; 	-3.535; 	 2.013; 	105.106; 	18.216; 	17.302; 	18.064; 
0,68; 	 0.000; 	-1.065; 	-3.960; 	 1.353; 	105.258; 	19.131; 	16.387; 	18.064; 
0,72; 	 0.000; 	-0.856; 	-3.854; 	 1.683; 	104.953; 	18.064; 	15.472; 	18.369; 
0,76; 	 0.000; 	-0.543; 	-3.748; 	 1.683; 	105.258; 	19.893; 	18.369; 	18.750; 
0,8; 	 0.000; 	-0.752; 	-3.642; 	 1.903; 	105.258; 	18.674; 	16.539; 	16.844; 
0,84; 	 0.000; 	-0.856; 	-4.173; 	 2.123; 	104.801; 	18.521; 	17.302; 	17.683; 
0,88; 	 0.000; 	-1.169; 	-2.686; 	 1.793; 	104.648; 	18.521; 	16.692; 	16.997; 
0,92; 	 0.000; 	-1.065; 	-3.748; 	 1.793; 	105.106; 	18.674; 	16.692; 	17.759; 
0,96; 	 0.000; 	-0.856; 	-3.429; 	 1.573; 	104.801; 	19.741; 	16.692; 	18.216; 
1; 	 0.000; 	-0.856; 	-3.535; 	 1.793; 	105.411; 	17.454; 	17.149; 	17.073; 
1,04; 	 0.000; 	-1.065; 	-3.748; 	 1.903; 	105.563; 	18.216; 	15.777; 	16.997; 
1,08; 	 0.000; 	-0.230; 	-3.217; 	 1.298; 	104.648; 	14.786; 	16.539; 	15.777; 
1,12; 	 0.000; 	-0.647; 	-2.474; 	 1.793; 	104.801; 	17.607; 	15.625; 	17.683; 
1,16; 	 0.000; 	-1.065; 	-3.429; 	 1.683; 	105.258; 	17.149; 	13.110; 	15.091; 
1,2; 	 0.000; 	-0.647; 	-3.429; 	 2.013; 	104.953; 	15.777; 	13.186; 	15.930; 
1,24; 	 0.000; 	-1.586; 	-2.367; 	 3.002; 	106.249; 	16.158; 	16.311; 	18.293; 
1,28; 	 0.000; 	-0.960; 	-3.854; 	 2.232; 	105.258; 	14.482; 	16.844; 	15.091; 
1,32; 	 0.000; 	-0.647; 	-3.323; 	 1.793; 	104.801; 	15.168; 	13.567; 	13.415; 
1,36; 	 0.000; 	-0.543; 	-5.128; 	 2.123; 	105.258; 	13.262; 	12.652; 	13.872; 
1,4; 	 0.000; 	-0.439; 	-3.748; 	 1.793; 	104.344; 	12.805; 	12.652; 	12.957; 
1,44; 	 0.000; 	 0.396; 	-2.898; 	 0.914; 	103.581; 	11.433; 	11.585; 	11.890; 
1,48; 	 0.000; 	-0.126; 	-3.960; 	 1.353; 	104.191; 	10.976; 	12.043; 	 9.146; 
1,52; 	 0.000; 	-0.647; 	-3.429; 	 1.573; 	105.106; 	10.366; 	12.805; 	11.966; 
1,56; 	 0.000; 	-0.647; 	-2.898; 	 1.793; 	104.801; 	 9.756; 	10.976; 	10.671; 
1,6; 	 0.000; 	 0.083; 	-3.111; 	 1.134; 	103.886; 	 7.622; 	 9.146; 	11.738; 
1,64; 	 0.000; 	-0.334; 	-2.792; 	 1.573; 	103.734; 	 6.860; 	 8.689; 	 9.070; 
1,68; 	 0.000; 	-0.960; 	-3.111; 	 1.353; 	104.496; 	 6.098; 	 8.232; 	 8.841; 
1,72; 	 0.000; 	-0.439; 	-3.004; 	 1.134; 	104.801; 	 6.098; 	 7.622; 	 8.079; 
1,76; 	 0.000; 	-0.178; 	-3.217; 	 1.243; 	104.648; 	 4.726; 	 6.555; 	 6.631; 
1,8; 	 0.000; 	-0.960; 	-3.429; 	 1.793; 	104.420; 	 4.421; 	 4.421; 	 6.250; 
1,84; 	 0.000; 	-0.439; 	-2.686; 	 1.134; 	104.496; 	 3.049; 	 5.030; 	 5.488; 
1,88; 	 0.000; 	-0.960; 	-3.217; 	 1.573; 	104.344; 	 1.524; 	 2.744; 	 3.659; 
1,92; 	 0.000; 	-0.022; 	-3.323; 	 2.232; 	105.106; 	 2.134; 	 4.268; 	 3.506; 
1,96; 	 0.000; 	-0.334; 	-2.792; 	 2.342; 	104.953; 	 0.762; 	 3.201; 	 2.896; 
2; 	 0.000; 	-0.126; 	-2.686; 	 1.353; 	104.496; 	-1.524; 	 0.610; 	 1.601; 
2,04; 	 0.000; 	-0.022; 	-3.323; 	 1.463; 	104.801; 	-2.896; 	 0.305; 	 0.610; 
2,08; 	 0.000; 	-0.647; 	-3.429; 	 1.353; 	104.496; 	-3.887; 	-1.677; 	 0.152; 
2,12; 	 0.000; 	 0.083; 	-2.580; 	 0.804; 	104.039; 	-4.954; 	-1.905; 	-1.220; 
2,16; 	 0.000; 	-0.647; 	-3.642; 	 1.353; 	104.648; 	-5.259; 	-3.354; 	-1.448; 
2,2; 	 0.000; 	-0.439; 	-3.111; 	 1.793; 	104.953; 	-6.479; 	-2.591; 	-1.982; 
2,24; 	 0.000; 	-0.856; 	-3.535; 	 2.013; 	105.106; 	-7.851; 	-4.802; 	-4.192; 
2,28; 	 0.000; 	-1.065; 	-3.642; 	 1.683; 	104.648; 	-9.375; 	-5.412; 	-5.259; 
2,32; 	 0.000; 	-1.378; 	-3.429; 	 1.793; 	104.801; 	-9.680; 	-5.716; 	-5.030; 
2,36; 	 0.000; 	-0.856; 	-3.748; 	 2.013; 	104.953; 	-11.204; 	-7.546; 	-5.716; 
2,4; 	 0.000; 	-0.856; 	-4.173; 	 2.232; 	105.411; 	-11.509; 	-7.546; 	-6.250; 
2,44; 	 0.000; 	-0.647; 	-3.642; 	 1.353; 	104.648; 	-13.338; 	-9.222; 	-8.460; 
2,48; 	 0.000; 	-1.273; 	-3.960; 	 2.013; 	104.801; 	-14.253; 	-7.851; 	-7.546; 
2,52; 	 0.000; 	-0.856; 	-3.748; 	 2.123; 	104.801; 	-15.015; 	-10.137; 	-9.680; 
2,56; 	 0.000; 	-1.482; 	-3.748; 	 2.123; 	104.191; 	-16.387; 	-10.594; 	-10.823; 
2,6; 	 0.000; 	-1.273; 	-3.535; 	 2.232; 	105.715; 	-16.692; 	-11.052; 	-11.738; 
2,64; 	 0.000; 	-1.065; 	-8.048; 	-2.603; 	106.783; 	-16.997; 	-1.524; 	-9.604; 
2,68; 	 0.000; 	-1.378; 	-4.279; 	 2.782; 	105.868; 	-18.369; 	51.067; 	 2.134; 
2,72; 	 0.000; 	-0.439; 	-3.535; 	 1.793; 	105.106; 	-18.521; 	47.408; 	-7.851; 
2,76; 	 0.000; 	-0.752; 	-3.217; 	 2.232; 	106.478; 	-18.978; 	65.777; 	-4.573; 
2,8; 	 0.000; 	-1.065; 	-2.474; 	 2.232; 	106.478; 	-19.436; 	75.380; 	-5.030; 
2,84; 	 0.000; 	-0.856; 	-0.987; 	 2.013; 	106.478; 	-20.350; 	81.402; 	-5.030; 
2,88; 	 0.000; 	-1.430; 	-0.987; 	 2.397; 	108.993; 	-19.207; 	86.661; 	-3.354; 
2,92; 	 0.000; 	-1.690; 	 1.084; 	 1.683; 	108.154; 	-21.189; 	86.585; 	-3.582; 
2,96; 	 0.000; 	-1.899; 	 2.889; 	 1.573; 	107.545; 	-22.561; 	85.365; 	-5.716; 
3; 	 0.000; 	-1.795; 	 3.951; 	 1.573; 	107.545; 	-22.408; 	85.365; 	-4.802; 
3,04; 	 0.000; 	-2.316; 	 4.907; 	 1.463; 	107.240; 	-23.628; 	84.755; 	-5.412; 
3,08; 	 0.000; 	-2.108; 	 6.393; 	 2.013; 	108.764; 	-22.103; 	84.146; 	-5.945; 
3,12; 	 0.000; 	-2.160; 	 8.198; 	 1.793; 	107.392; 	-25.305; 	83.231; 	-7.546; 
3,16; 	 0.000; 	-2.316; 	 9.313; 	 2.232; 	108.002; 	-25.152; 	81.402; 	-8.384; 
3,2; 	 0.000; 	-2.421; 	10.641; 	 2.672; 	108.459; 	-24.238; 	82.316; 	-7.165; 
3,24; 	 0.000; 	-2.421; 	12.234; 	 2.452; 	108.002; 	-25.000; 	80.640; 	-8.537; 
3,28; 	 0.000; 	-2.838; 	13.773; 	 1.903; 	108.612; 	-24.542; 	80.335; 	-8.460; 
3,32; 	 0.000; 	-3.151; 	15.048; 	 2.013; 	108.764; 	-25.457; 	80.487; 	-8.079; 
