16 Bit ADC acqisition competed 1.1.2010 at 1:45:12

Multichannel modes: 4 Channels;
Time resolution = 0,02 ms.;
Triger position = 2,56 ms.;
Samples before = 128 smpl.;  Samples after = 16256 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;

0,02;	 0.000;	-1.378;	-4.279;	 1.683;
0,04;	 0.000;	-1.012;	-4.173;	 1.134;
0,06;	 0.000;	-1.482;	-4.332;	 1.408;
0,08;	 0.000;	-1.690;	-4.173;	 2.177;
0,1;	 0.000;	-1.586;	-3.960;	 1.573;
0,12;	 0.000;	-1.638;	-4.119;	 2.177;
0,14;	 0.000;	-1.482;	-4.119;	 1.738;
0,16;	 0.000;	-1.482;	-4.544;	 1.848;
0,18;	 0.000;	-1.430;	-3.748;	 1.298;
0,2;	 0.000;	-1.951;	-4.173;	 1.793;
0,22;	 0.000;	-1.534;	-3.748;	 1.463;
0,24;	 0.000;	-1.899;	-4.173;	 1.573;
0,26;	 0.000;	-1.690;	-4.438;	 2.013;
0,28;	 0.000;	-1.169;	-3.854;	 1.298;
0,3;	 0.000;	-1.482;	-4.332;	 1.738;
0,32;	 0.000;	-1.378;	-3.801;	 1.079;
0,34;	 0.000;	-1.065;	-4.385;	 1.573;
0,36;	 0.000;	-1.325;	-3.642;	 1.463;
0,38;	 0.000;	-1.430;	-4.173;	 1.628;
0,4;	 0.000;	-1.795;	-4.438;	 1.628;
0,42;	 0.000;	-1.534;	-4.119;	 1.848;
0,44;	 0.000;	-1.482;	-4.332;	 1.573;
0,46;	 0.000;	-1.899;	-4.544;	 2.068;
0,48;	 0.000;	-1.325;	-4.173;	 1.463;
0,5;	 0.000;	-0.856;	-4.226;	 1.793;
0,52;	 0.000;	-1.325;	-3.907;	 1.793;
0,54;	 0.000;	-1.221;	-3.695;	 1.903;
0,56;	 0.000;	-1.690;	-4.226;	 1.518;
0,58;	 0.000;	-1.899;	-4.173;	 1.573;
0,6;	 0.000;	-1.325;	-4.173;	 1.518;
0,62;	 0.000;	-1.690;	-4.810;	 1.958;
0,64;	 0.000;	-1.482;	-4.810;	 1.628;
0,66;	 0.000;	-1.065;	-3.960;	 1.243;
0,68;	 0.000;	-1.378;	-4.279;	 1.243;
0,7;	 0.000;	-1.221;	-4.173;	 1.408;
0,72;	 0.000;	-1.273;	-4.013;	 2.013;
0,74;	 0.000;	-1.325;	-4.066;	 1.573;
0,76;	 0.000;	-1.534;	-4.119;	 1.848;
0,78;	 0.000;	-1.482;	-4.226;	 1.793;
0,8;	 0.000;	-1.482;	-4.173;	 1.848;
0,82;	 0.000;	-1.482;	-4.066;	 1.518;
0,84;	 0.000;	-1.430;	-4.119;	 2.068;
0,86;	 0.000;	-1.065;	-3.960;	 1.353;
0,88;	 0.000;	-1.169;	-3.642;	 1.683;
0,9;	 0.000;	-0.960;	-3.854;	 1.298;
0,92;	 0.000;	-1.065;	-4.173;	 1.188;
0,94;	 0.000;	-1.221;	-3.854;	 1.188;
0,96;	 0.000;	-1.534;	-4.279;	 1.463;
0,98;	 0.000;	-1.430;	-4.173;	 1.353;
1;	 0.000;	-1.325;	-4.119;	 1.738;
1,02;	 0.000;	-1.012;	-4.332;	 1.958;
1,04;	 0.000;	-0.960;	-3.907;	 1.024;
1,06;	 0.000;	-1.430;	-3.960;	 1.793;
1,08;	 0.000;	-1.430;	-4.013;	 1.134;
1,1;	 0.000;	-1.534;	-4.013;	 1.573;
1,12;	 0.000;	-1.586;	-4.173;	 1.958;
1,14;	 0.000;	-1.430;	-4.119;	 1.573;
1,16;	 0.000;	-1.795;	-4.173;	 2.013;
1,18;	 0.000;	-1.378;	-4.119;	 1.738;
1,2;	 0.000;	-1.378;	-3.695;	 1.463;
1,22;	 0.000;	-1.482;	-3.960;	 1.903;
1,24;	 0.000;	-1.586;	-3.960;	 1.683;
1,26;	 0.000;	-1.534;	-3.960;	 1.573;
1,28;	 0.000;	-1.690;	-4.013;	 2.013;
1,3;	 0.000;	-0.804;	-3.748;	 1.024;
1,32;	 0.000;	-1.117;	-4.597;	 1.848;
1,34;	 0.000;	-1.430;	-3.854;	 1.298;
1,36;	 0.000;	-1.586;	-4.173;	 1.793;
1,38;	 0.000;	-1.273;	-4.279;	 1.188;
1,4;	 0.000;	-1.430;	-3.960;	 1.079;
1,42;	 0.000;	-1.743;	-4.385;	 2.013;
1,44;	 0.000;	-1.430;	-4.173;	 1.793;
1,46;	 0.000;	-1.325;	-4.066;	 1.683;
1,48;	 0.000;	-1.690;	-4.173;	 2.287;
1,5;	 0.000;	-1.325;	-3.748;	 1.683;
1,52;	 0.000;	-1.273;	-4.438;	 1.848;
1,54;	 0.000;	-1.482;	-4.173;	 1.408;
1,56;	 0.000;	-1.325;	-4.173;	 1.628;
1,58;	 0.000;	-1.325;	-4.226;	 1.793;
1,6;	 0.000;	-1.430;	-4.226;	 1.463;
1,62;	 0.000;	-1.273;	-4.226;	 1.628;
1,64;	 0.000;	-1.430;	-4.332;	 1.573;
1,66;	 0.000;	-1.638;	-4.332;	 1.408;
1,68;	 0.000;	-1.378;	-4.119;	 1.463;
1,7;	 0.000;	-1.482;	-4.173;	 1.793;
1,72;	 0.000;	-1.430;	-4.226;	 1.188;
1,74;	 0.000;	-1.482;	-4.119;	 1.738;
1,76;	 0.000;	-1.847;	-4.119;	 1.628;
1,78;	 0.000;	-1.743;	-4.066;	 1.903;
1,8;	 0.000;	-1.430;	-3.854;	 1.408;
1,82;	 0.000;	-1.378;	-4.173;	 1.958;
1,84;	 0.000;	-1.690;	-4.119;	 1.793;
1,86;	 0.000;	-1.534;	-4.173;	 1.738;
1,88;	 0.000;	-1.899;	-4.066;	 1.628;
1,9;	 0.000;	-1.482;	-3.960;	 2.068;
1,92;	 0.000;	-1.951;	-4.544;	 1.628;
1,94;	 0.000;	-1.638;	-4.385;	 1.134;
1,96;	 0.000;	-1.743;	-4.066;	 1.353;
1,98;	 0.000;	-1.325;	-4.013;	 1.188;
2;	 0.000;	-1.273;	-4.279;	 1.573;
2,02;	 0.000;	-1.169;	-4.119;	 1.683;
2,04;	 0.000;	-1.325;	-4.226;	 1.848;
2,06;	 0.000;	-1.273;	-4.173;	 1.848;
2,08;	 0.000;	-1.482;	-3.907;	 1.573;
2,1;	 0.000;	-1.847;	-3.748;	 1.738;
2,12;	 0.000;	-1.743;	-4.226;	 2.013;
2,14;	 0.000;	-1.325;	-3.801;	 2.068;
2,16;	 0.000;	-1.743;	-4.173;	 1.848;
2,18;	 0.000;	-1.743;	-3.801;	 1.408;
2,2;	 0.000;	-1.534;	-4.066;	 1.518;
2,22;	 0.000;	-1.065;	-4.013;	 1.243;
2,24;	 0.000;	-1.534;	-4.013;	 1.793;
2,26;	 0.000;	-1.325;	-3.960;	 1.134;
2,28;	 0.000;	-1.899;	-4.226;	 1.793;
2,3;	 0.000;	-1.847;	-4.119;	 1.518;
2,32;	 0.000;	-1.065;	-4.438;	 1.738;
2,34;	 0.000;	-1.169;	-3.907;	 1.683;
2,36;	 0.000;	-1.065;	-4.597;	 2.177;
2,38;	 0.000;	-1.065;	-4.066;	 1.243;
2,4;	 0.000;	-1.273;	-4.013;	 1.408;
2,42;	 0.000;	-1.638;	-4.066;	 1.573;
