16 Bit ADC acqisition competed 1.1.2010 at 1:45:12

Multichannel modes: 4 Channels;
Time resolution = 0,02 ms.;
Triger position = 2,56 ms.;
Samples before = 128 smpl.;  Samples after = 16256 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;

0,02;	 0.000;	-1.743;	-3.801;	 1.573;
0,04;	 0.000;	-1.325;	-3.482;	 0.914;
0,06;	 0.000;	-1.795;	-4.066;	 1.628;
0,08;	 0.000;	-1.795;	-3.960;	 1.463;
0,1;	 0.000;	-1.325;	-4.173;	 1.848;
0,12;	 0.000;	-1.482;	-3.748;	 1.738;
0,14;	 0.000;	-1.534;	-3.748;	 1.188;
0,16;	 0.000;	-1.795;	-3.801;	 1.298;
0,18;	 0.000;	-1.638;	-3.854;	 1.298;
0,2;	 0.000;	-1.638;	-3.748;	 1.298;
0,22;	 0.000;	-1.430;	-4.173;	 1.243;
0,24;	 0.000;	-1.586;	-3.429;	 1.024;
0,26;	 0.000;	-1.378;	-4.332;	 1.243;
0,28;	 0.000;	-1.638;	-4.491;	 1.353;
0,3;	 0.000;	-1.534;	-4.438;	 2.068;
0,32;	 0.000;	-0.752;	-3.907;	 1.463;
0,34;	 0.000;	-1.221;	-4.066;	 1.243;
0,36;	 0.000;	-1.534;	-3.960;	 1.573;
0,38;	 0.000;	-1.690;	-4.226;	 1.738;
0,4;	 0.000;	-1.847;	-3.695;	 1.518;
0,42;	 0.000;	-1.221;	-3.801;	 1.079;
0,44;	 0.000;	-1.690;	-3.801;	 1.408;
0,46;	 0.000;	-1.638;	-3.960;	 1.353;
0,48;	 0.000;	-1.690;	-3.748;	 1.353;
0,5;	 0.000;	-2.055;	-3.854;	 1.298;
0,52;	 0.000;	-1.378;	-3.960;	 1.353;
0,54;	 0.000;	-1.899;	-3.960;	 1.628;
0,56;	 0.000;	-1.378;	-3.854;	 1.683;
0,58;	 0.000;	-1.273;	-4.173;	 1.134;
0,6;	 0.000;	-1.378;	-3.588;	 1.079;
0,62;	 0.000;	-1.221;	-3.482;	 1.024;
0,64;	 0.000;	-1.117;	-4.385;	 1.573;
0,66;	 0.000;	-1.378;	-3.695;	 1.243;
0,68;	 0.000;	-1.899;	-4.119;	 1.463;
0,7;	 0.000;	-1.378;	-3.960;	 1.518;
0,72;	 0.000;	-1.586;	-3.429;	 1.079;
0,74;	 0.000;	-1.899;	-4.013;	 1.628;
0,76;	 0.000;	-1.534;	-3.588;	 1.188;
0,78;	 0.000;	-1.273;	-3.801;	 1.298;
0,8;	 0.000;	-1.638;	-3.854;	 1.188;
0,82;	 0.000;	-1.899;	-4.757;	 1.793;
0,84;	 0.000;	-1.795;	-3.907;	 1.134;
0,86;	 0.000;	-1.847;	-3.907;	 1.683;
0,88;	 0.000;	-1.690;	-3.748;	 1.243;
0,9;	 0.000;	-1.430;	-4.173;	 1.408;
0,92;	 0.000;	-1.482;	-4.491;	 1.188;
0,94;	 0.000;	-1.743;	-4.385;	 1.134;
0,96;	 0.000;	-1.534;	-4.650;	 1.463;
0,98;	 0.000;	-1.482;	-3.960;	 1.243;
1;	 0.000;	-1.430;	-3.376;	 1.134;
1,02;	 0.000;	-1.638;	-4.173;	 1.573;
1,04;	 0.000;	-1.586;	-3.642;	 1.243;
1,06;	 0.000;	-2.108;	-4.757;	 1.958;
1,08;	 0.000;	-1.482;	-3.695;	 1.298;
1,1;	 0.000;	-2.108;	-3.960;	 1.353;
1,12;	 0.000;	-1.899;	-3.748;	 1.463;
1,14;	 0.000;	-1.899;	-3.748;	 1.573;
1,16;	 0.000;	-1.690;	-3.535;	 0.969;
1,18;	 0.000;	-1.430;	-3.854;	 1.079;
1,2;	 0.000;	-1.378;	-4.544;	 1.793;
1,22;	 0.000;	-1.430;	-4.066;	 1.134;
1,24;	 0.000;	-1.430;	-3.642;	 0.859;
1,26;	 0.000;	-1.430;	-4.703;	 1.353;
1,28;	 0.000;	-1.482;	-4.226;	 1.134;
1,3;	 0.000;	-1.743;	-4.173;	 1.573;
1,32;	 0.000;	-1.430;	-3.588;	 0.914;
1,34;	 0.000;	-1.638;	-4.173;	 1.298;
1,36;	 0.000;	-1.795;	-3.854;	 1.683;
1,38;	 0.000;	-1.743;	-3.854;	 1.188;
1,4;	 0.000;	-1.638;	-4.066;	 1.628;
1,42;	 0.000;	-1.586;	-3.854;	 1.848;
1,44;	 0.000;	-2.055;	-4.226;	 1.738;
1,46;	 0.000;	-1.690;	-3.960;	 1.793;
1,48;	 0.000;	-1.586;	-3.695;	 1.134;
1,5;	 0.000;	-1.690;	-3.854;	 1.518;
1,52;	 0.000;	-1.638;	-3.695;	 1.353;
1,54;	 0.000;	-1.586;	-4.119;	 1.848;
1,56;	 0.000;	-1.795;	-4.332;	 1.298;
1,58;	 0.000;	-1.482;	-4.173;	 1.024;
1,6;	 0.000;	-1.117;	-3.801;	 1.408;
1,62;	 0.000;	-1.065;	-3.854;	 1.188;
1,64;	 0.000;	-1.065;	-4.438;	 1.958;
1,66;	 0.000;	-1.378;	-4.066;	 1.243;
1,68;	 0.000;	-1.534;	-4.013;	 1.573;
1,7;	 0.000;	-1.743;	-4.119;	 1.298;
1,72;	 0.000;	-1.586;	-4.226;	 1.463;
1,74;	 0.000;	-1.586;	-3.907;	 1.683;
1,76;	 0.000;	-1.899;	-4.173;	 1.463;
1,78;	 0.000;	-1.795;	-4.279;	 2.013;
1,8;	 0.000;	-1.795;	-3.695;	 1.683;
1,82;	 0.000;	-1.899;	-4.226;	 1.738;
1,84;	 0.000;	-1.638;	-4.066;	 1.463;
1,86;	 0.000;	-1.378;	-3.907;	 1.903;
