16 Bit ADC acqisition competed 1.1.2010 at 1:45:12

Multichannel modes: 4 Channels;
Time resolution = 0,02 ms.;
Triger position = 2,56 ms.;
Samples before = 128 smpl.;  Samples after = 16256 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;

0,02;	 0.000;	-0.804;	-2.898;	 2.013;
0,04;	 0.000;	-1.273;	-2.314;	 1.848;
0,06;	 0.000;	-0.960;	-2.792;	 1.903;
0,08;	 0.000;	-0.543;	-1.359;	 1.683;
0,1;	 0.000;	-1.065;	-2.049;	 1.518;
0,12;	 0.000;	-0.543;	-2.155;	 1.738;
0,14;	 0.000;	-1.012;	-2.739;	 1.298;
0,16;	 0.000;	-0.647;	-2.633;	 1.628;
0,18;	 0.000;	-0.856;	-3.323;	 2.068;
0,2;	 0.000;	-0.647;	-2.686;	 1.738;
0,22;	 0.000;	-1.012;	-2.898;	 1.518;
0,24;	 0.000;	-1.117;	-2.686;	 1.683;
0,26;	 0.000;	-1.065;	-3.004;	 1.738;
0,28;	 0.000;	-0.960;	-2.580;	 1.463;
0,3;	 0.000;	-0.856;	-2.633;	 1.793;
0,32;	 0.000;	-1.273;	-2.792;	 1.793;
0,34;	 0.000;	-1.012;	-3.004;	 2.177;
0,36;	 0.000;	-1.065;	-2.845;	 1.958;
0,38;	 0.000;	-0.908;	-2.686;	 1.628;
0,4;	 0.000;	-0.804;	-2.102;	 1.408;
0,42;	 0.000;	-0.700;	-2.102;	 1.188;
0,44;	 0.000;	-0.856;	-2.580;	 1.463;
0,46;	 0.000;	-0.647;	-1.889;	 1.628;
0,48;	 0.000;	-0.439;	-3.004;	 1.683;
0,5;	 0.000;	-0.700;	-1.836;	 0.804;
0,52;	 0.000;	-0.647;	-2.739;	 1.408;
0,54;	 0.000;	-0.595;	-2.155;	 0.804;
0,56;	 0.000;	-0.491;	-2.792;	 1.243;
0,58;	 0.000;	-0.700;	-2.898;	 1.683;
0,6;	 0.000;	-0.387;	-2.686;	 1.793;
0,62;	 0.000;	-0.543;	-2.633;	 1.683;
0,64;	 0.000;	-0.647;	-3.058;	 1.958;
0,66;	 0.000;	-1.221;	-2.420;	 1.793;
0,68;	 0.000;	-0.908;	-2.792;	 1.408;
0,7;	 0.000;	-1.221;	-2.633;	 1.958;
0,72;	 0.000;	-0.960;	-2.633;	 1.903;
0,74;	 0.000;	-0.856;	-2.739;	 2.013;
0,76;	 0.000;	-1.065;	-2.898;	 2.177;
0,78;	 0.000;	-0.856;	-2.845;	 1.958;
0,8;	 0.000;	-0.856;	-3.111;	 2.397;
