16 Bit ADC acqisition competed 1.1.2010 at 1:45:12

Multichannel modes: 4 Channels;
Time resolution = 0,02 ms.;
Triger position = 2,56 ms.;
Samples before = 128 smpl.;  Samples after = 16256 smpl.;
Kv VHX = 5;
Kv VHY = 5;
Kv VHZ = 5;
Kv VCX, Kv VCY, Kv VCZ =  30;
Reference Channal = 1: REF

1 column: Dot, mSec;
2 column: REF, mV;
3 column: VHX, mT;
4 column: VHY, mT;
5 column: VHZ, mT;

0,02;	 0.000;	-0.282;	-3.588;	 1.628;
0,04;	 0.000;	-0.908;	-4.013;	 2.123;
0,06;	 0.000;	-1.117;	-4.757;	 2.287;
0,08;	 0.000;	-0.856;	-4.279;	 1.958;
0,1;	 0.000;	-0.752;	-4.279;	 1.463;
0,12;	 0.000;	-0.856;	-4.491;	 1.903;
0,14;	 0.000;	-0.439;	-3.907;	 1.134;
0,16;	 0.000;	-0.908;	-5.022;	 2.452;
0,18;	 0.000;	-0.491;	-4.066;	 1.243;
0,2;	 0.000;	-1.065;	-4.863;	 1.738;
0,22;	 0.000;	-0.387;	-4.066;	 1.298;
0,24;	 0.000;	-0.334;	-4.438;	 1.188;
0,26;	 0.000;	-1.012;	-4.438;	 2.013;
0,28;	 0.000;	-0.960;	-4.703;	 2.287;
0,3;	 0.000;	-1.430;	-3.907;	 1.958;
0,32;	 0.000;	-0.543;	-3.376;	 1.079;
0,34;	 0.000;	-0.752;	-4.385;	 1.573;
0,36;	 0.000;	-0.908;	-4.066;	 1.903;
0,38;	 0.000;	-0.752;	-3.907;	 1.738;
0,4;	 0.000;	-0.804;	-4.385;	 1.628;
0,42;	 0.000;	-0.595;	-4.279;	 1.958;
0,44;	 0.000;	-0.856;	-4.757;	 1.793;
0,46;	 0.000;	-0.647;	-3.854;	 1.134;
0,48;	 0.000;	-0.804;	-4.332;	 1.848;
0,5;	 0.000;	-0.334;	-4.385;	 1.738;
0,52;	 0.000;	-0.856;	-4.757;	 2.232;
0,54;	 0.000;	-0.543;	-4.597;	 1.573;
0,56;	 0.000;	-0.491;	-3.854;	 0.969;
0,58;	 0.000;	-0.439;	-4.650;	 2.232;
0,6;	 0.000;	-0.282;	-3.748;	 1.188;
0,62;	 0.000;	-0.908;	-4.597;	 2.232;
0,64;	 0.000;	-0.700;	-3.588;	 1.683;
0,66;	 0.000;	-0.960;	-4.226;	 2.068;
0,68;	 0.000;	-0.856;	-4.385;	 2.177;
0,7;	 0.000;	-0.334;	-3.217;	 1.188;
0,72;	 0.000;	-0.908;	-4.385;	 2.342;
0,74;	 0.000;	-0.439;	-3.748;	 1.793;
0,76;	 0.000;	-1.012;	-3.960;	 1.793;
0,78;	 0.000;	-0.856;	-4.703;	 1.573;
0,8;	 0.000;	-0.856;	-4.597;	 2.177;
0,82;	 0.000;	-0.387;	-3.801;	 1.188;
0,84;	 0.000;	-0.282;	-4.385;	 2.013;
0,86;	 0.000;	-0.282;	-3.748;	 0.914;
0,88;	 0.000;	-0.439;	-3.748;	 1.573;
0,9;	 0.000;	 0.031;	-3.695;	 1.738;
0,92;	 0.000;	-0.439;	-4.066;	 1.848;
0,94;	 0.000;	-0.439;	-3.854;	 1.353;
0,96;	 0.000;	-0.960;	-4.279;	 2.123;
0,98;	 0.000;	-0.387;	-3.642;	 1.298;
1;	 0.000;	-0.647;	-4.066;	 1.628;
1,02;	 0.000;	-0.804;	-4.279;	 2.123;
1,04;	 0.000;	-0.439;	-3.323;	 1.573;
